Ligand,Additive,Base,Aryl halide,_source_sheet,Output
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,27.09846988
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,19.26994536
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,5.298016227
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,18.76658525
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,28.69582004
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,10.78337463
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,1.52899949
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,4.247160433
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,18.83260332
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,23.3532112
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,30.9794262
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,10.26938874
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,26.7561311
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=C(C(OCC)=O)C=NO1,CN1CCCN2C1=NCCC2,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,28.02951353
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,38.91690391
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,39.00815943
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,14.90450687
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,26.58751317
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,51.21654271
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,20.36096013
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,4.179760101
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,0.940121626
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,16.17382734
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,31.61725517
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,41.70005044
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,37.1696242
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,19.596159
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,40.41327646
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,57.55128922
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,23.21156884
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,53.99699311
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,16.64966496
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,20.73475671
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,28.75149591
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,22.16644806
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,4.992379236
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,0.948128865
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,20.85782482
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,22.61165831
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,34.74876407
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,57.37548977
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,19.99982627
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,30.87112941
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,26.98890626
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,34.37725511
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,39.80435813
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,13.33632103
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,32.5166032
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,56.51667394
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,16.96531636
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,4.206951598
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,0.828206999
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,13.29271578
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,38.14302674
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,43.5835106
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,66.76359549
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,26.96354436
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,47.33481015
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,67.97172842
