REACTANT,REAGENT,CATALYST,SOLVENT,PRODUCT,YIELD
Cc1cc(F)ccc1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CO,Cc1cc(F)ccc1B(O)O,59.825
Cc1cc(F)ccc1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,Cc1cc(F)ccc1B(O)O,30.635
Cc1cc(F)ccc1Cl.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CO,Cc1cc(F)ccc1B(O)O,2.335
Cc1cc(F)ccc1Cl.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CO,Cc1cc(F)ccc1B(O)O,20.04
Cc1cc(F)ccc1Cl.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,Cc1cc(F)ccc1B(O)O,16.439999999999998
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.54
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CCO,Cc1cccc(C)c1B(O)O,5.13
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.41
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.28
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.28
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CCO,Cc1cccc(C)c1B(O)O,3.43
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CCO,Cc1cccc(C)c1B(O)O,0.0
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.54
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CCO,Cc1cccc(C)c1B(O)O,1.07
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,Cc1cccc(C)c1B(O)O,0.15
Cc1cccc(C)c1Cl.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CCO,Cc1cccc(C)c1B(O)O,0.67
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,Cc1cccc(C)c1B(O)O,0.67
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,Cc1cccc(C)c1B(O)O,4.47
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CCO,Cc1cccc(C)c1B(O)O,0.0
Cc1cccc(C)c1Cl.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CCO,Cc1cccc(C)c1B(O)O,7.75
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CCO,Cc1cccc(C)c1B(O)O,1.2
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.94
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.54
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CCO,Cc1cccc(C)c1B(O)O,14.7
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,Cc1cccc(C)c1B(O)O,0.15
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CCO,Cc1cccc(C)c1B(O)O,0.0
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CCO,Cc1cccc(C)c1B(O)O,0.0
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,Cc1cccc(C)c1B(O)O,0.0
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,Cc1cccc(C)c1B(O)O,2.64
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CO,Cc1cccc(C)c1B(O)O,6.7
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1cccc(C)c1B(O)O,1.46
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1cccc(C)c1B(O)O,4.34
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1cccc(C)c1B(O)O,2.77
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CO,Cc1cccc(C)c1B(O)O,8.8
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CO,Cc1cccc(C)c1B(O)O,0.54
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1cccc(C)c1B(O)O,1.07
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CO,Cc1cccc(C)c1B(O)O,3.43
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,Cc1cccc(C)c1B(O)O,0.8
Cc1cccc(C)c1Cl.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CO,Cc1cccc(C)c1B(O)O,1.46
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,Cc1cccc(C)c1B(O)O,5.92
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,Cc1cccc(C)c1B(O)O,10.76
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CO,Cc1cccc(C)c1B(O)O,1.46
Cc1cccc(C)c1Cl.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CO,Cc1cccc(C)c1B(O)O,8.41
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CO,Cc1cccc(C)c1B(O)O,2.11
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CO,Cc1cccc(C)c1B(O)O,2.38
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CO,Cc1cccc(C)c1B(O)O,1.2
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CO,Cc1cccc(C)c1B(O)O,9.19
Cc1cccc(C)c1Cl.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,Cc1cccc(C)c1B(O)O,1.98
Cc1cccc(C)c1Cl.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CO,Cc1cccc(C)c1B(O)O,1.98
Cc1cccc(C)c1Cl.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CO,Cc1cccc(C)c1B(O)O,2.38
Cc1cccc(C)c1Cl.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,Cc1cccc(C)c1B(O)O,2.9
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,76.785
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.415
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.1
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,17.419999999999998
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CCO,Cc1nc2cc(B(O)O)ccc2s1,27.34
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CCO,Cc1nc2cc(B(O)O)ccc2s1,9.71
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,Cc1nc2cc(B(O)O)ccc2s1,6.715
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CCO,Cc1nc2cc(B(O)O)ccc2s1,17.104999999999997
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,4.825
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0999999999999999
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.89
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,75.525
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,53.8
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,78.205
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,Cc1nc2cc(B(O)O)ccc2s1,69.855
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CCO,Cc1nc2cc(B(O)O)ccc2s1,75.365
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,52.38
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,2.935
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CO,Cc1nc2cc(B(O)O)ccc2s1,3.25
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CO,Cc1nc2cc(B(O)O)ccc2s1,1.515
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.255
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CO,Cc1nc2cc(B(O)O)ccc2s1,6.24
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.255
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,51.59
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,56.475
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,50.485
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,Cc1nc2cc(B(O)O)ccc2s1,52.69
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CO,Cc1nc2cc(B(O)O)ccc2s1,51.115
Cc1nc2cc(OS(=O)(=O)N(C)C)ccc2s1.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,Cc1nc2cc(B(O)O)ccc2s1,0.0
Brc1ccsc1.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,OB(O)c1ccsc1,76.91
Brc1ccsc1.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CCO,OB(O)c1ccsc1,15.25
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,OB(O)c1ccsc1,62.870000000000005
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,OB(O)c1ccsc1,18.43
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CCO,OB(O)c1ccsc1,78.93
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CCO,OB(O)c1ccsc1,13.765
Brc1ccsc1.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CCO,OB(O)c1ccsc1,69.275
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CCO,OB(O)c1ccsc1,12.420000000000002
Brc1ccsc1.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CCO,OB(O)c1ccsc1,65.875
Brc1ccsc1.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,OB(O)c1ccsc1,49.72
Brc1ccsc1.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CCO,OB(O)c1ccsc1,54.25
Brc1ccsc1.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,OB(O)c1ccsc1,29.18
Brc1ccsc1.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CCO,OB(O)c1ccsc1,47.105
Brc1ccsc1.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CCO,OB(O)c1ccsc1,23.950000000000003
Brc1ccsc1.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CCO,OB(O)c1ccsc1,4.955
Brc1ccsc1.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CCO,OB(O)c1ccsc1,46.22
Brc1ccsc1.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCO,OB(O)c1ccsc1,77.655
Brc1ccsc1.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CCO,OB(O)c1ccsc1,60.79
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CCO,OB(O)c1ccsc1,68.53
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCO,OB(O)c1ccsc1,68.245
Brc1ccsc1.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CCO,OB(O)c1ccsc1,4.955
Brc1ccsc1.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CCO,OB(O)c1ccsc1,76.77
Brc1ccsc1.OB(O)B(O)O,,COc1cc(C(C)(C)C)cc(C(C)(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCO,OB(O)c1ccsc1,11.535
Brc1ccsc1.OB(O)B(O)O,,CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,OB(O)c1ccsc1,75.67
Brc1ccsc1.OB(O)B(O)O,,CCCCC1([PH+](C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21.F[B-](F)(F)F,CO,OB(O)c1ccsc1,19.915
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-n2cccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,OB(O)c1ccsc1,39.75
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,OB(O)c1ccsc1,20.06
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CO,OB(O)c1ccsc1,69.095
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(C2CCCCC2)C2CCCCC2)c(-n2c3ccccc3c3ccccc32)c1,CO,OB(O)c1ccsc1,17.189999999999998
Brc1ccsc1.OB(O)B(O)O,,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CO,OB(O)c1ccsc1,75.105
Brc1ccsc1.OB(O)B(O)O,,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CO,OB(O)c1ccsc1,24.97
Brc1ccsc1.OB(O)B(O)O,,COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CO,OB(O)c1ccsc1,63.435
Brc1ccsc1.OB(O)B(O)O,,Cc1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CO,OB(O)c1ccsc1,48.235
Brc1ccsc1.OB(O)B(O)O,,C1CCC([PH+](C2CCCCC2)C2CCCCC2)CC1.F[B-](F)(F)F,CO,OB(O)c1ccsc1,47.39
Brc1ccsc1.OB(O)B(O)O,,CN(C)c1ccccc1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,OB(O)c1ccsc1,24.37
Brc1ccsc1.OB(O)B(O)O,,COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)c1ccccc1,CO,OB(O)c1ccsc1,42.58
Brc1ccsc1.OB(O)B(O)O,,CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,CO,OB(O)c1ccsc1,17.83
Brc1ccsc1.OB(O)B(O)O,,C[PH+](C)C.F[B-](F)(F)F,CO,OB(O)c1ccsc1,9.59
Brc1ccsc1.OB(O)B(O)O,,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CO,OB(O)c1ccsc1,71.285
Brc1ccsc1.OB(O)B(O)O,,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CO,OB(O)c1ccsc1,77.475
Brc1ccsc1.OB(O)B(O)O,,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,CO,OB(O)c1ccsc1,45.905
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)C2CCCCC2)cc1,CO,OB(O)c1ccsc1,41.375
Brc1ccsc1.OB(O)B(O)O,,c1ccc(P(c2ccccc2)c2ccccc2)cc1,CO,OB(O)c1ccsc1,62.625
Brc1ccsc1.OB(O)B(O)O,,CC(C)(C)P(c1ccccc1)C(C)(C)C,CO,OB(O)c1ccsc1,8.245000000000001
Brc1ccsc1.OB(O)B(O)O,,Cc1cc(C)cc(P(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,CO,OB(O)c1ccsc1,77.9
